"Goal","Target","Indicator Ref","IndicatorId","Indicator Description","Series Code","Series Type","Series Description","Parent Country or Area Code","Country or Area Code","Country or Area Name","LDC","LLDC","SIDS","Frequency","Source type","Age group","Location","Sex","Value type","Unit","Unit multiplier","1990","FN","1991","FN","1992","FN","1993","FN","1994","FN","1995","FN","1996","FN","1997","FN","1998","FN","1999","FN","2000","FN","2001","FN","2002","FN","2003","FN","2004","FN","2005","FN","2006","FN","2007","FN","2008","FN","2009","FN","2010","FN","2011","FN","2012","FN","2013","FN","2014","FN","2015","FN","2016","FN"
"3","3.1","3.1.1","C030101","Maternal mortality ratio","SH_STA_MORT","SD","Maternal mortality ratio","MDG_LAC_CAR","LCA","Saint Lucia","","","True","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Both sexes or no breakdown by sex","Lower bound","Per 100,000 live births","Units","36.00","E, 1, 35","34.00","E, 2, 35","31.00","E, 3, 35","31.00","E, 4, 35","31.00","E, 5, 35","34.00","E, 6, 35","36.00","E, 7, 35","38.00","E, 8, 35","41.00","E, 9, 35","41.00","E, 10, 35","43.00","E, 11, 35","47.00","E, 12, 35","50.00","E, 13, 35","55.00","E, 14, 35","55.00","E, 15, 35","54.00","E, 16, 35","47.00","E, 17, 35","49.00","E, 18, 35","46.00","E, 19, 35","44.00","E, 20, 35","42.00","E, 21, 35","39.00","E, 22, 35","37.00","E, 23, 35","35.00","E, 24, 35","34.00","E, 25, 35","32.00","E, 26, 35","",""
"3","3.1","3.1.1","C030101","Maternal mortality ratio","SH_STA_MORT","SD","Maternal mortality ratio","MDG_LAC_CAR","LCA","Saint Lucia","","","True","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Both sexes or no breakdown by sex","Upper bound","Per 100,000 live births","Units","57.00","E, 1, 35","54.00","E, 2, 35","50.00","E, 3, 35","51.00","E, 4, 35","52.00","E, 5, 35","56.00","E, 6, 35","59.00","E, 7, 35","62.00","E, 8, 35","64.00","E, 9, 35","65.00","E, 10, 35","68.00","E, 11, 35","73.00","E, 12, 35","79.00","E, 13, 35","85.00","E, 14, 35","86.00","E, 15, 35","84.00","E, 16, 35","74.00","E, 17, 35","78.00","E, 18, 35","75.00","E, 19, 35","72.00","E, 20, 35","71.00","E, 21, 35","68.00","E, 22, 35","67.00","E, 23, 35","69.00","E, 24, 35","71.00","E, 25, 35","72.00","E, 26, 35","",""
"3","3.1","3.1.2","C030102","Proportion of births attended by skilled health personnel","SH_STA_BRTC","SD","Proportion of births attended by skilled health personnel","MDG_LAC_CAR","LCA","Saint Lucia","","","True","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Both sexes or no breakdown by sex","","Percent","Units","","","","","","","","","","","","","","","99.70","C, 8, 46","","","","","100.00","C, 11, 37","","","98.00","C, 13, 38","99.00","C, 14, 39","100.00","C, 15, 40","100.00","C, 16, 41","97.90","C, 17, 42","100.00","C, 18, 43","100.00","C, 19, 44","","","98.50","C, 21, 45","","","98.70","C, 23, 47","","","","","","","",""
"3","3.2","3.2.1","C030201","Under-five mortality rate","SH_DYN_IMRT","+","Infant mortality rate","MDG_LAC_CAR","LCA","Saint Lucia","","","True","Annual","Not available","under 1 year old","Total (national level)","Both sexes or no breakdown by sex","","Per 1,000 live births","Units","","","","","","","","","","","","","","","","","","","","","15.20","11, 48","15.10","12, 48","14.90","13, 48","14.90","14, 48","14.90","15, 48","14.80","16, 48","14.80","17, 48","14.60","18, 48","14.50","19, 48","14.30","20, 48","14.10","21, 48","13.90","22, 48","13.60","23, 48","13.30","24, 48","13.00","25, 48","12.70","26, 48","",""
"3","3.2","3.2.1","C030201","Under-five mortality rate","SH_DYN_IMRTN","+","Number of infant deaths","MDG_LAC_CAR","LCA","Saint Lucia","","","True","Annual","Not available","under 1 year old","Total (national level)","Both sexes or no breakdown by sex","","Number","Units","","","","","","","","","","","","","","","","","","","","","46.00","11, 48","45.00","12, 48","43.00","13, 48","43.00","14, 48","42.00","15, 48","42.00","16, 48","42.00","17, 48","41.00","18, 48","41.00","19, 48","41.00","20, 48","40.00","21, 48","40.00","22, 48","39.00","23, 48","38.00","24, 48","37.00","25, 48","36.00","26, 48","",""
"3","3.2","3.2.1","C030201","Under-five mortality rate","SH_DYN_MORT","SD","Under-five mortality rate","MDG_LAC_CAR","LCA","Saint Lucia","","","True","Annual","Not available","under 5 years old","Total (national level)","Both sexes or no breakdown by sex","","Per 1,000 live births","Units","","","","","","","","","","","","","","","","","","","","","17.80","11, 48","17.60","12, 48","17.40","13, 48","17.30","14, 48","17.20","15, 48","17.10","16, 48","17.00","17, 48","16.80","18, 48","16.60","19, 48","16.30","20, 48","16.10","21, 48","15.80","22, 48","15.40","23, 48","15.10","24, 48","14.70","25, 48","14.30","26, 48","",""
"3","3.2","3.2.1","C030201","Under-five mortality rate","SH_DYN_MORTN","+","Number of under-five deaths","MDG_LAC_CAR","LCA","Saint Lucia","","","True","Annual","Not available","under 5 years old","Total (national level)","Both sexes or no breakdown by sex","","Number","Units","","","","","","","","","","","","","","","","","","","","","55.00","11, 48","53.00","12, 48","51.00","13, 48","50.00","14, 48","49.00","15, 48","49.00","16, 48","48.00","17, 48","48.00","18, 48","47.00","19, 48","47.00","20, 48","46.00","21, 48","45.00","22, 48","44.00","23, 48","43.00","24, 48","42.00","25, 48","40.00","26, 48","",""
"3","3.2","3.2.2","C030202","Neonatal mortality rate","SH_DYN_NMRT","SD","Neonatal mortality rate","MDG_LAC_CAR","LCA","Saint Lucia","","","True","Annual","Not available","under 1 month old","Total (national level)","Both sexes or no breakdown by sex","","Per 1,000 live births","Units","","","","","","","","","","","","","","","","","","","","","11.20","11, 48","11.30","12, 48","11.30","13, 48","11.30","14, 48","11.20","15, 48","11.20","16, 48","11.10","17, 48","10.90","18, 48","10.80","19, 48","10.60","20, 48","10.50","21, 48","10.20","22, 48","10.00","23, 48","9.80","24, 48","9.50","25, 48","9.30","26, 48","",""
"3","3.2","3.2.2","C030202","Neonatal mortality rate","SH_DYN_NMRTN","+","Number of neonatal deaths","MDG_LAC_CAR","LCA","Saint Lucia","","","True","Annual","Not available","under 1 month old","Total (national level)","Both sexes or no breakdown by sex","","Number","Units","","","","","","","","","","","","","","","","","","","","","34.00","11, 48","33.00","12, 48","33.00","13, 48","32.00","14, 48","32.00","15, 48","32.00","16, 48","31.00","17, 48","31.00","18, 48","31.00","19, 48","30.00","20, 48","30.00","21, 48","29.00","22, 48","29.00","23, 48","28.00","24, 48","27.00","25, 48","26.00","26, 48","",""
"3","3.3","3.3.2","C030302","Tuberculosis incidence per 100,000 population","SH_TBS_INCD","SD","Tuberculosis incidence per 100,000 population","MDG_LAC_CAR","LCA","Saint Lucia","","","True","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Both sexes or no breakdown by sex","","Per 100,000 population","Units","","","","","","","","","","","","","","","","","","","","","12.00","E, 11, 49, 134","11.00","E, 12, 49, 134","12.00","E, 13, 49, 134","11.00","E, 14, 49, 134","11.00","E, 15, 49, 134","9.70","E, 16, 49, 134","10.00","E, 17, 49, 134","13.00","E, 18, 49, 134","14.00","E, 19, 49, 134","6.60","E, 20, 49, 134","5.80","E, 21, 49, 134","8.60","E, 22, 49, 134","7.00","E, 23, 49, 134","8.80","E, 24, 49, 134","9.10","E, 25, 49, 134","8.80","E, 26, 49, 134","",""
"3","3.3","3.3.2","C030302","Tuberculosis incidence per 100,000 population","SH_TBS_INCD","SD","Tuberculosis incidence per 100,000 population","MDG_LAC_CAR","LCA","Saint Lucia","","","True","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Both sexes or no breakdown by sex","Lower bound","Per 100,000 population","Units","","","","","","","","","","","","","","","","","","","","","7.80","E, 11, 49, 134","9.50","E, 12, 49, 134","11.00","E, 13, 49, 134","9.30","E, 14, 49, 134","9.20","E, 15, 49, 134","8.50","E, 16, 49, 134","9.00","E, 17, 49, 134","11.00","E, 18, 49, 134","12.00","E, 19, 49, 134","5.80","E, 20, 49, 134","5.10","E, 21, 49, 134","5.60","E, 22, 49, 134","6.10","E, 23, 49, 134","5.70","E, 24, 49, 134","5.90","E, 25, 49, 134","7.60","E, 26, 49, 134","",""
"3","3.3","3.3.2","C030302","Tuberculosis incidence per 100,000 population","SH_TBS_INCD","SD","Tuberculosis incidence per 100,000 population","MDG_LAC_CAR","LCA","Saint Lucia","","","True","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Both sexes or no breakdown by sex","Upper bound","Per 100,000 population","Units","","","","","","","","","","","","","","","","","","","","","17.00","E, 11, 49, 134","12.00","E, 12, 49, 134","14.00","E, 13, 49, 134","12.00","E, 14, 49, 134","12.00","E, 15, 49, 134","11.00","E, 16, 49, 134","12.00","E, 17, 49, 134","15.00","E, 18, 49, 134","16.00","E, 19, 49, 134","7.40","E, 20, 49, 134","6.60","E, 21, 49, 134","12.00","E, 22, 49, 134","7.90","E, 23, 49, 134","13.00","E, 24, 49, 134","13.00","E, 25, 49, 134","10.00","E, 26, 49, 134","",""
"3","3.3","3.3.5","C030305","Number of people requiring interventions against neglected tropical diseases","SH_TRP_INTVN","SD","Number of people requiring interventions against neglected tropical diseases","MDG_LAC_CAR","LCA","Saint Lucia","","","True","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Both sexes or no breakdown by sex","","Number","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","41,619.00","CA, 21, 50, 135","41,363.00","CA, 22, 50, 135","41,542.00","CA, 23, 50, 135","36,090.00","CA, 24, 50, 135","35,952.00","CA, 25, 50, 135","33,729.00","CA, 26, 50, 135","",""
"3","3.4","3.4.1","C030401","Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease","SH_DTH_CANCER","+","Number of deaths attributed to cancer","MDG_LAC_CAR","LCA","Saint Lucia","","","True","Annual","Not available","30 to exact 70 years old","Total (national level)","Both sexes or no breakdown by sex","","Number","Thousands","","","","","","","","","","","","","","","","","","","","","0.09","CA, 11, 51","","","","","","","","","0.09","CA, 16, 51","","","","","","","","","0.10","CA, 21, 51","","","","","","","","","0.12","CA, 26, 51","",""
"3","3.4","3.4.1","C030401","Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease","SH_DTH_CANCER","+","Number of deaths attributed to cancer","MDG_LAC_CAR","LCA","Saint Lucia","","","True","Annual","Not available","30 to exact 70 years old","Total (national level)","Female","","Number","Thousands","","","","","","","","","","","","","","","","","","","","","0.05","CA, 11, 51","","","","","","","","","0.04","CA, 16, 51","","","","","","","","","0.06","CA, 21, 51","","","","","","","","","0.06","CA, 26, 51","",""
"3","3.4","3.4.1","C030401","Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease","SH_DTH_CANCER","+","Number of deaths attributed to cancer","MDG_LAC_CAR","LCA","Saint Lucia","","","True","Annual","Not available","30 to exact 70 years old","Total (national level)","Male","","Number","Thousands","","","","","","","","","","","","","","","","","","","","","0.05","CA, 11, 51","","","","","","","","","0.05","CA, 16, 51","","","","","","","","","0.05","CA, 21, 51","","","","","","","","","0.06","CA, 26, 51","",""
"3","3.4","3.4.1","C030401","Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease","SH_DTH_CARDIO","+","Number of deaths attributed to cardiovascular disease","MDG_LAC_CAR","LCA","Saint Lucia","","","True","Annual","Not available","30 to exact 70 years old","Total (national level)","Male","","Number","Thousands","","","","","","","","","","","","","","","","","","","","","0.06","CA, 11, 51","","","","","","","","","0.07","CA, 16, 51","","","","","","","","","0.09","CA, 21, 51","","","","","","","","","0.09","CA, 26, 51","",""
"3","3.4","3.4.1","C030401","Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease","SH_DTH_CARDIO","+","Number of deaths attributed to cardiovascular disease","MDG_LAC_CAR","LCA","Saint Lucia","","","True","Annual","Not available","30 to exact 70 years old","Total (national level)","Female","","Number","Thousands","","","","","","","","","","","","","","","","","","","","","0.05","CA, 11, 51","","","","","","","","","0.05","CA, 16, 51","","","","","","","","","0.05","CA, 21, 51","","","","","","","","","0.06","CA, 26, 51","",""
"3","3.4","3.4.1","C030401","Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease","SH_DTH_CARDIO","+","Number of deaths attributed to cardiovascular disease","MDG_LAC_CAR","LCA","Saint Lucia","","","True","Annual","Not available","30 to exact 70 years old","Total (national level)","Both sexes or no breakdown by sex","","Number","Thousands","","","","","","","","","","","","","","","","","","","","","0.11","CA, 11, 51","","","","","","","","","0.12","CA, 16, 51","","","","","","","","","0.14","CA, 21, 51","","","","","","","","","0.15","CA, 26, 51","",""
"3","3.4","3.4.1","C030401","Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease","SH_DTH_CRESPD","+","Number of deaths attributed to chronic respiratory disease","MDG_LAC_CAR","LCA","Saint Lucia","","","True","Annual","Not available","30 to exact 70 years old","Total (national level)","Both sexes or no breakdown by sex","","Number","Thousands","","","","","","","","","","","","","","","","","","","","","0.02","CA, 11, 51","","","","","","","","","0.02","CA, 16, 51","","","","","","","","","0.03","CA, 21, 51","","","","","","","","","0.02","CA, 26, 51","",""
"3","3.4","3.4.1","C030401","Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease","SH_DTH_CRESPD","+","Number of deaths attributed to chronic respiratory disease","MDG_LAC_CAR","LCA","Saint Lucia","","","True","Annual","Not available","30 to exact 70 years old","Total (national level)","Female","","Number","Thousands","","","","","","","","","","","","","","","","","","","","","0.01","CA, 11, 51","","","","","","","","","0.00","CA, 16, 51","","","","","","","","","0.01","CA, 21, 51","","","","","","","","","0.01","CA, 26, 51","",""
"3","3.4","3.4.1","C030401","Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease","SH_DTH_CRESPD","+","Number of deaths attributed to chronic respiratory disease","MDG_LAC_CAR","LCA","Saint Lucia","","","True","Annual","Not available","30 to exact 70 years old","Total (national level)","Male","","Number","Thousands","","","","","","","","","","","","","","","","","","","","","0.02","CA, 11, 51","","","","","","","","","0.01","CA, 16, 51","","","","","","","","","0.02","CA, 21, 51","","","","","","","","","0.02","CA, 26, 51","",""
"3","3.4","3.4.1","C030401","Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease","SH_DTH_DIABTS","+","Number of deaths attributed to diabetes","MDG_LAC_CAR","LCA","Saint Lucia","","","True","Annual","Not available","30 to exact 70 years old","Total (national level)","Male","","Number","Thousands","","","","","","","","","","","","","","","","","","","","","0.02","CA, 11, 51","","","","","","","","","0.02","CA, 16, 51","","","","","","","","","0.03","CA, 21, 51","","","","","","","","","0.02","CA, 26, 51","",""
"3","3.4","3.4.1","C030401","Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease","SH_DTH_DIABTS","+","Number of deaths attributed to diabetes","MDG_LAC_CAR","LCA","Saint Lucia","","","True","Annual","Not available","30 to exact 70 years old","Total (national level)","Female","","Number","Thousands","","","","","","","","","","","","","","","","","","","","","0.03","CA, 11, 51","","","","","","","","","0.03","CA, 16, 51","","","","","","","","","0.02","CA, 21, 51","","","","","","","","","0.02","CA, 26, 51","",""
"3","3.4","3.4.1","C030401","Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease","SH_DTH_DIABTS","+","Number of deaths attributed to diabetes","MDG_LAC_CAR","LCA","Saint Lucia","","","True","Annual","Not available","30 to exact 70 years old","Total (national level)","Both sexes or no breakdown by sex","","Number","Thousands","","","","","","","","","","","","","","","","","","","","","0.05","CA, 11, 51","","","","","","","","","0.04","CA, 16, 51","","","","","","","","","0.05","CA, 21, 51","","","","","","","","","0.04","CA, 26, 51","",""
"3","3.4","3.4.1","C030401","Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease","SH_DTH_NCOM","SD","Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease","MDG_LAC_CAR","LCA","Saint Lucia","","","True","Annual","Not available","30 to exact 70 years old","Total (national level)","Both sexes or no breakdown by sex","","Probability","Units","","","","","","","","","","","","","","","","","","","","","27.01","CA, 11, 51","","","","","","","","","23.52","CA, 16, 51","","","","","","","","","21.34","CA, 21, 51","","","","","","","","","19.71","CA, 26, 51","",""
"3","3.4","3.4.1","C030401","Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease","SH_DTH_NCOM","SD","Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease","MDG_LAC_CAR","LCA","Saint Lucia","","","True","Annual","Not available","30 to exact 70 years old","Total (national level)","Female","","Probability","Units","","","","","","","","","","","","","","","","","","","","","24.59","CA, 11, 51","","","","","","","","","20.53","CA, 16, 51","","","","","","","","","18.34","CA, 21, 51","","","","","","","","","17.24","CA, 26, 51","",""
"3","3.4","3.4.1","C030401","Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease","SH_DTH_NCOM","SD","Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease","MDG_LAC_CAR","LCA","Saint Lucia","","","True","Annual","Not available","30 to exact 70 years old","Total (national level)","Male","","Probability","Units","","","","","","","","","","","","","","","","","","","","","29.58","CA, 11, 51","","","","","","","","","26.73","CA, 16, 51","","","","","","","","","24.43","CA, 21, 51","","","","","","","","","22.27","CA, 26, 51","",""
