"Goal","Target","Indicator Ref","IndicatorId","Indicator Description","Series Code","Series Type","Series Description","Parent Country or Area Code","Country or Area Code","Country or Area Name","LDC","LLDC","SIDS","Frequency","Source type","Age group","Location","Sex","Value type","Unit","Unit multiplier","1990","FN","1991","FN","1992","FN","1993","FN","1994","FN","1995","FN","1996","FN","1997","FN","1998","FN","1999","FN","2000","FN","2001","FN","2002","FN","2003","FN","2004","FN","2005","FN","2006","FN","2007","FN","2008","FN","2009","FN","2010","FN","2011","FN","2012","FN","2013","FN","2014","FN","2015","FN","2016","FN"
"2","2.1","2.1.2","C020102","Prevalence of moderate or severe food insecurity in the population, based on the Food Insecurity Experience Scale (FIES)","AG_PRD_FIESMS","SD","Estimated prevalence of moderate or severe food insecurity in the population","SDG_OCE_ANZ","NZL","New Zealand","","","","Annual","Not available","15 years old and over","Total (national level)","Both sexes or no breakdown by sex","Lower bound","Percent","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.39","G, 26, 59","",""
"2","2.1","2.1.2","C020102","Prevalence of moderate or severe food insecurity in the population, based on the Food Insecurity Experience Scale (FIES)","AG_PRD_FIESMS","SD","Estimated prevalence of moderate or severe food insecurity in the population","SDG_OCE_ANZ","NZL","New Zealand","","","","Annual","Not available","15 years old and over","Urban","Both sexes or no breakdown by sex","","Percent","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.89","G, 26, 59","",""
"2","2.1","2.1.2","C020102","Prevalence of moderate or severe food insecurity in the population, based on the Food Insecurity Experience Scale (FIES)","AG_PRD_FIESMS","SD","Estimated prevalence of moderate or severe food insecurity in the population","SDG_OCE_ANZ","NZL","New Zealand","","","","Annual","Not available","15 years old and over","Total (national level)","Both sexes or no breakdown by sex","Upper bound","Percent","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.00","G, 26, 59","",""
"2","2.1","2.1.2","C020102","Prevalence of moderate or severe food insecurity in the population, based on the Food Insecurity Experience Scale (FIES)","AG_PRD_FIESMS","SD","Estimated prevalence of moderate or severe food insecurity in the population","SDG_OCE_ANZ","NZL","New Zealand","","","","Annual","Not available","15 years old and over","Total (national level)","Female","","Percent","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.67","G, 26, 59","",""
"2","2.1","2.1.2","C020102","Prevalence of moderate or severe food insecurity in the population, based on the Food Insecurity Experience Scale (FIES)","AG_PRD_FIESMS","SD","Estimated prevalence of moderate or severe food insecurity in the population","SDG_OCE_ANZ","NZL","New Zealand","","","","Annual","Not available","15 years old and over","Total (national level)","Male","","Percent","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.10","G, 26, 59","",""
"2","2.1","2.1.2","C020102","Prevalence of moderate or severe food insecurity in the population, based on the Food Insecurity Experience Scale (FIES)","AG_PRD_FIESMSN","+","Estimated number of population in moderate or severe food insecurity","SDG_OCE_ANZ","NZL","New Zealand","","","","Annual","Not available","15 years old and over","Total (national level)","Both sexes or no breakdown by sex","Upper bound","Number","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","289.11","G, 26, 59","",""
"2","2.1","2.1.2","C020102","Prevalence of moderate or severe food insecurity in the population, based on the Food Insecurity Experience Scale (FIES)","AG_PRD_FIESMSN","+","Estimated number of population in moderate or severe food insecurity","SDG_OCE_ANZ","NZL","New Zealand","","","","Annual","Not available","15 years old and over","Total (national level)","Both sexes or no breakdown by sex","Lower bound","Number","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","194.59","G, 26, 59","",""
"2","2.1","2.1.2","C020102","Prevalence of moderate or severe food insecurity in the population, based on the Food Insecurity Experience Scale (FIES)","AG_PRD_FIESMSN","+","Estimated number of population in moderate or severe food insecurity","SDG_OCE_ANZ","NZL","New Zealand","","","","Annual","Not available","15 years old and over","Total (national level)","Both sexes or no breakdown by sex","","Number","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","241.85","G, 26, 59","",""
"2","2.1","2.1.2","C020102","Prevalence of moderate or severe food insecurity in the population, based on the Food Insecurity Experience Scale (FIES)","AG_PRD_FIESMSTN","+","Estimated number of population living in households where at least one adult experienced moderate or severe food insecurity","SDG_OCE_ANZ","NZL","New Zealand","","","","Annual","Not available","15 years old and over","Total (national level)","Both sexes or no breakdown by sex","","Number","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","280.37","G, 26, 59","",""
"2","2.1","2.1.2","C020102","Prevalence of moderate or severe food insecurity in the population, based on the Food Insecurity Experience Scale (FIES)","AG_PRD_FIESMSTN","+","Estimated number of population living in households where at least one adult experienced moderate or severe food insecurity","SDG_OCE_ANZ","NZL","New Zealand","","","","Annual","Not available","15 years old and over","Total (national level)","Both sexes or no breakdown by sex","Lower bound","Number","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","221.14","G, 26, 59","",""
"2","2.1","2.1.2","C020102","Prevalence of moderate or severe food insecurity in the population, based on the Food Insecurity Experience Scale (FIES)","AG_PRD_FIESMSTN","+","Estimated number of population living in households where at least one adult experienced moderate or severe food insecurity","SDG_OCE_ANZ","NZL","New Zealand","","","","Annual","Not available","15 years old and over","Total (national level)","Both sexes or no breakdown by sex","Upper bound","Number","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","339.60","G, 26, 59","",""
"2","2.1","2.1.2","C020102","Prevalence of moderate or severe food insecurity in the population, based on the Food Insecurity Experience Scale (FIES)","AG_PRD_FIESS","+","Estimated prevalence of severe food insecurity in the population","SDG_OCE_ANZ","NZL","New Zealand","","","","Annual","Not available","15 years old and over","Total (national level)","Both sexes or no breakdown by sex","Upper bound","Percent","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.08","G, 26, 59","",""
"2","2.1","2.1.2","C020102","Prevalence of moderate or severe food insecurity in the population, based on the Food Insecurity Experience Scale (FIES)","AG_PRD_FIESS","+","Estimated prevalence of severe food insecurity in the population","SDG_OCE_ANZ","NZL","New Zealand","","","","Annual","Not available","15 years old and over","Total (national level)","Male","","Percent","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.79","G, 26, 59","",""
"2","2.1","2.1.2","C020102","Prevalence of moderate or severe food insecurity in the population, based on the Food Insecurity Experience Scale (FIES)","AG_PRD_FIESS","+","Estimated prevalence of severe food insecurity in the population","SDG_OCE_ANZ","NZL","New Zealand","","","","Annual","Not available","15 years old and over","Total (national level)","Female","","Percent","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.91","G, 26, 59","",""
"2","2.1","2.1.2","C020102","Prevalence of moderate or severe food insecurity in the population, based on the Food Insecurity Experience Scale (FIES)","AG_PRD_FIESS","+","Estimated prevalence of severe food insecurity in the population","SDG_OCE_ANZ","NZL","New Zealand","","","","Annual","Not available","15 years old and over","Total (national level)","Both sexes or no breakdown by sex","Lower bound","Percent","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.48","G, 26, 59","",""
"2","2.1","2.1.2","C020102","Prevalence of moderate or severe food insecurity in the population, based on the Food Insecurity Experience Scale (FIES)","AG_PRD_FIESS","+","Estimated prevalence of severe food insecurity in the population","SDG_OCE_ANZ","NZL","New Zealand","","","","Annual","Not available","15 years old and over","Total (national level)","Both sexes or no breakdown by sex","","Percent","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.28","G, 26, 59","",""
"2","2.1","2.1.2","C020102","Prevalence of moderate or severe food insecurity in the population, based on the Food Insecurity Experience Scale (FIES)","AG_PRD_FIESS","+","Estimated prevalence of severe food insecurity in the population","SDG_OCE_ANZ","NZL","New Zealand","","","","Annual","Not available","15 years old and over","Rural","Both sexes or no breakdown by sex","","Percent","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.62","G, 26, 59","",""
"2","2.1","2.1.2","C020102","Prevalence of moderate or severe food insecurity in the population, based on the Food Insecurity Experience Scale (FIES)","AG_PRD_FIESS","+","Estimated prevalence of severe food insecurity in the population","SDG_OCE_ANZ","NZL","New Zealand","","","","Annual","Not available","15 years old and over","Urban","Both sexes or no breakdown by sex","","Percent","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.11","G, 26, 59","",""
"2","2.1","2.1.2","C020102","Prevalence of moderate or severe food insecurity in the population, based on the Food Insecurity Experience Scale (FIES)","AG_PRD_FIESSN","+","Estimated number of population in severe food insecurity","SDG_OCE_ANZ","NZL","New Zealand","","","","Annual","Not available","15 years old and over","Urban","Both sexes or no breakdown by sex","","Number","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","83.70","G, 26, 59","",""
"2","2.1","2.1.2","C020102","Prevalence of moderate or severe food insecurity in the population, based on the Food Insecurity Experience Scale (FIES)","AG_PRD_FIESSN","+","Estimated number of population in severe food insecurity","SDG_OCE_ANZ","NZL","New Zealand","","","","Annual","Not available","15 years old and over","Rural","Both sexes or no breakdown by sex","","Number","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16.54","G, 26, 59","",""
"2","2.1","2.1.2","C020102","Prevalence of moderate or severe food insecurity in the population, based on the Food Insecurity Experience Scale (FIES)","AG_PRD_FIESSN","+","Estimated number of population in severe food insecurity","SDG_OCE_ANZ","NZL","New Zealand","","","","Annual","Not available","15 years old and over","Total (national level)","Both sexes or no breakdown by sex","","Number","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","82.44","G, 26, 59","",""
"2","2.1","2.1.2","C020102","Prevalence of moderate or severe food insecurity in the population, based on the Food Insecurity Experience Scale (FIES)","AG_PRD_FIESSN","+","Estimated number of population in severe food insecurity","SDG_OCE_ANZ","NZL","New Zealand","","","","Annual","Not available","15 years old and over","Total (national level)","Both sexes or no breakdown by sex","Lower bound","Number","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","53.41","G, 26, 59","",""
"2","2.1","2.1.2","C020102","Prevalence of moderate or severe food insecurity in the population, based on the Food Insecurity Experience Scale (FIES)","AG_PRD_FIESSN","+","Estimated number of population in severe food insecurity","SDG_OCE_ANZ","NZL","New Zealand","","","","Annual","Not available","15 years old and over","Total (national level)","Female","","Number","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","35.72","G, 26, 59","",""
"2","2.1","2.1.2","C020102","Prevalence of moderate or severe food insecurity in the population, based on the Food Insecurity Experience Scale (FIES)","AG_PRD_FIESSN","+","Estimated number of population in severe food insecurity","SDG_OCE_ANZ","NZL","New Zealand","","","","Annual","Not available","15 years old and over","Total (national level)","Male","","Number","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","48.66","G, 26, 59","",""
"2","2.1","2.1.2","C020102","Prevalence of moderate or severe food insecurity in the population, based on the Food Insecurity Experience Scale (FIES)","AG_PRD_FIESSN","+","Estimated number of population in severe food insecurity","SDG_OCE_ANZ","NZL","New Zealand","","","","Annual","Not available","15 years old and over","Total (national level)","Both sexes or no breakdown by sex","Upper bound","Number","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","111.47","G, 26, 59","",""
"2","2.1","2.1.2","C020102","Prevalence of moderate or severe food insecurity in the population, based on the Food Insecurity Experience Scale (FIES)","AG_PRD_FIESSTN","+","Estimated number of population living in households where at least one adult experienced severe food insecurity","SDG_OCE_ANZ","NZL","New Zealand","","","","Annual","Not available","15 years old and over","Total (national level)","Both sexes or no breakdown by sex","Upper bound","Number","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","124.57","G, 26, 59","",""
"2","2.1","2.1.2","C020102","Prevalence of moderate or severe food insecurity in the population, based on the Food Insecurity Experience Scale (FIES)","AG_PRD_FIESSTN","+","Estimated number of population living in households where at least one adult experienced severe food insecurity","SDG_OCE_ANZ","NZL","New Zealand","","","","Annual","Not available","15 years old and over","Total (national level)","Both sexes or no breakdown by sex","Lower bound","Number","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","51.80","G, 26, 59","",""
"2","2.1","2.1.2","C020102","Prevalence of moderate or severe food insecurity in the population, based on the Food Insecurity Experience Scale (FIES)","AG_PRD_FIESSTN","+","Estimated number of population living in households where at least one adult experienced severe food insecurity","SDG_OCE_ANZ","NZL","New Zealand","","","","Annual","Not available","15 years old and over","Total (national level)","Both sexes or no breakdown by sex","","Number","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","88.18","G, 26, 59","",""
"2","2.5","2.5.1","C020501","Number of plant and animal genetic resources for food and agriculture secured in either medium or long-term conservation facilities","ER_GRF_GENEBNK","+","Operational in vitro gene bank for animal genetic resources for food and agriculture","SDG_OCE_ANZ","NZL","New Zealand","","","","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Both sexes or no breakdown by sex","","Not applicable","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.00","C, 24, 61","","","","","",""
"2","2.5","2.5.1","C020501","Number of plant and animal genetic resources for food and agriculture secured in either medium or long-term conservation facilities","ER_GRF_PLNTSTOR","SD","Number of plant breeds for which sufficient genetic resources for food and agriculture are stored in either medium or long-term conservation facilities","SDG_OCE_ANZ","NZL","New Zealand","","","","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Both sexes or no breakdown by sex","","Number","Units","","","","","","","","","","","19,395.00","E, 6, 60, 170","","","","","","","","","25,604.00","E, 11, 60, 170","","","","","","","","","27,197.00","E, 16, 60, 170","","","","","","","","","30,265.00","E, 21, 60, 170","","","31,977.00","E, 23, 60, 170","","","34,240.00","C, 25, 60","","","36,144.00","C, 27, 60"
"2","2.5","2.5.2","C020502","Proportion of local breeds classified as being at risk, not-at-risk or at unknown level of risk of extinction","ER_NRK_LBRED","SD","Proportion of local breeds classified as being at risk of extinction","SDG_OCE_ANZ","NZL","New Zealand","","","","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Both sexes or no breakdown by sex","","Percent","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2","2.5","2.5.2","C020502","Proportion of local breeds classified as being at risk, not-at-risk or at unknown level of risk of extinction","ER_NRK_LBREDN","+","Number of local breeds classified as being at risk of extinction","SDG_OCE_ANZ","NZL","New Zealand","","","","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Both sexes or no breakdown by sex","","Number","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2","2.5","2.5.2","C020502","Proportion of local breeds classified as being at risk, not-at-risk or at unknown level of risk of extinction","ER_RSK_LBRED","SD","Proportion of local breeds classified as being not-at-risk of extinction","SDG_OCE_ANZ","NZL","New Zealand","","","","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Both sexes or no breakdown by sex","","Percent","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2","2.5","2.5.2","C020502","Proportion of local breeds classified as being at risk, not-at-risk or at unknown level of risk of extinction","ER_RSK_LBREDN","+","Number of local breeds classified as being not-at-risk of extinction","SDG_OCE_ANZ","NZL","New Zealand","","","","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Both sexes or no breakdown by sex","","Number","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2","2.5","2.5.2","C020502","Proportion of local breeds classified as being at risk, not-at-risk or at unknown level of risk of extinction","ER_UNK_LBRED","SD","Proportion of local breeds classified as being at unknown level of risk of extinction","SDG_OCE_ANZ","NZL","New Zealand","","","","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Both sexes or no breakdown by sex","","Percent","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2","2.5","2.5.2","C020502","Proportion of local breeds classified as being at risk, not-at-risk or at unknown level of risk of extinction","ER_UNK_LBREDN","+","Number of local breeds classified as being at unknown level of risk of extinction","SDG_OCE_ANZ","NZL","New Zealand","","","","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Both sexes or no breakdown by sex","","Number","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2","2.a","2.a.1","C020a01","The agriculture orientation index for government expenditures","AG_PRD_ORTIND","SD","The agriculture orientation index for government expenditures","SDG_OCE_ANZ","NZL","New Zealand","","","","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Both sexes or no breakdown by sex","","Not applicable","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.26","C, 15, 63, 172","0.31","C, 16, 63, 172","","","","","","","","","","","","","","","","","","","","","",""
"3","3.1","3.1.1","C030101","Maternal mortality ratio","SH_STA_MORT","SD","Maternal mortality ratio","SDG_OCE_ANZ","NZL","New Zealand","","","","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Both sexes or no breakdown by sex","","Per 100,000 live births","Units","18.00","E, 1, 65, 173","17.00","E, 2, 65, 173","16.00","E, 3, 65, 173","15.00","E, 4, 65, 173","14.00","E, 5, 65, 173","15.00","E, 6, 65, 173","15.00","E, 7, 65, 173","14.00","E, 8, 65, 173","13.00","E, 9, 65, 173","14.00","E, 10, 65, 173","12.00","E, 11, 65, 173","13.00","E, 12, 65, 173","13.00","E, 13, 65, 173","13.00","E, 14, 65, 173","13.00","E, 15, 65, 173","14.00","E, 16, 65, 173","13.00","E, 17, 65, 173","13.00","E, 18, 65, 173","12.00","E, 19, 65, 173","12.00","E, 20, 65, 173","13.00","E, 21, 65, 173","12.00","E, 22, 65, 173","12.00","E, 23, 65, 173","12.00","E, 24, 65, 173","11.00","E, 25, 65, 173","11.00","E, 26, 65, 173","",""
"3","3.1","3.1.1","C030101","Maternal mortality ratio","SH_STA_MORT","SD","Maternal mortality ratio","SDG_OCE_ANZ","NZL","New Zealand","","","","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Both sexes or no breakdown by sex","Lower bound","Per 100,000 live births","Units","16.00","E, 1, 64","15.00","E, 2, 64","14.00","E, 3, 64","13.00","E, 4, 64","12.00","E, 5, 64","13.00","E, 6, 64","12.00","E, 7, 64","11.00","E, 8, 64","11.00","E, 9, 64","11.00","E, 10, 64","10.00","E, 11, 64","11.00","E, 12, 64","11.00","E, 13, 64","12.00","E, 14, 64","12.00","E, 15, 64","12.00","E, 16, 64","11.00","E, 17, 64","12.00","E, 18, 64","11.00","E, 19, 64","11.00","E, 20, 64","11.00","E, 21, 64","11.00","E, 22, 64","10.00","E, 23, 64","10.00","E, 24, 64","9.00","E, 25, 64","9.00","E, 26, 64","",""
"3","3.1","3.1.1","C030101","Maternal mortality ratio","SH_STA_MORT","SD","Maternal mortality ratio","SDG_OCE_ANZ","NZL","New Zealand","","","","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Both sexes or no breakdown by sex","Upper bound","Per 100,000 live births","Units","21.00","E, 1, 64","20.00","E, 2, 64","18.00","E, 3, 64","17.00","E, 4, 64","16.00","E, 5, 64","18.00","E, 6, 64","17.00","E, 7, 64","16.00","E, 8, 64","15.00","E, 9, 64","16.00","E, 10, 64","14.00","E, 11, 64","14.00","E, 12, 64","15.00","E, 13, 64","15.00","E, 14, 64","15.00","E, 15, 64","16.00","E, 16, 64","15.00","E, 17, 64","15.00","E, 18, 64","14.00","E, 19, 64","15.00","E, 20, 64","15.00","E, 21, 64","15.00","E, 22, 64","14.00","E, 23, 64","14.00","E, 24, 64","14.00","E, 25, 64","14.00","E, 26, 64","",""
"3","3.1","3.1.2","C030102","Proportion of births attended by skilled health personnel","SH_STA_BRTC","SD","Proportion of births attended by skilled health personnel","SDG_OCE_ANZ","NZL","New Zealand","","","","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Both sexes or no breakdown by sex","","Percent","Units","","","","","","","","","","","","","","","","","","","92.00","C, 10, 66, 174","97.30","C, 11, 67, 174","96.60","C, 12, 67, 174","99.20","C, 13, 68, 174","98.20","C, 14, 69, 174","94.00","C, 15, 70, 174","94.00","C, 16, 71, 174","97.90","C, 17, 72, 174","95.70","C, 18, 73, 174","","","","","96.20","C, 21, 74, 174","96.70","C, 22, 75, 174","","","","","96.60","C, 25, 76, 174","","","",""
