"Goal","Target","Indicator Ref","IndicatorId","Indicator Description","Series Code","Series Type","Series Description","Parent Country or Area Code","Country or Area Code","Country or Area Name","LDC","LLDC","SIDS","Frequency","Source type","Age group","Location","Sex","Value type","Unit","Unit multiplier","1990","FN","1991","FN","1992","FN","1993","FN","1994","FN","1995","FN","1996","FN","1997","FN","1998","FN","1999","FN","2000","FN","2001","FN","2002","FN","2003","FN","2004","FN","2005","FN","2006","FN","2007","FN","2008","FN","2009","FN","2010","FN","2011","FN","2012","FN","2013","FN","2014","FN","2015","FN","2016","FN","2017","FN"
"3","3.2","3.2.1","C030201","Under-five mortality rate","SH_DYN_IMRT","+","Infant mortality rate","MDG_LAC_CAR","GRD","Grenada","","","True","Annual","Not available","under 1 year old","Total (national level)","Both sexes or no breakdown by sex","","Per 1,000 live births","Units","","","","","","","","","","","","","","","","","","","","","13.60","11, 44","13.30","12, 44","13.10","13, 44","12.90","14, 44","12.60","15, 44","12.40","16, 44","12.30","17, 44","12.10","18, 44","12.00","19, 44","12.00","20, 44","11.90","21, 44","11.80","22, 44","11.50","23, 44","11.40","24, 44","11.10","25, 44","10.80","26, 44","","","",""
"3","3.2","3.2.1","C030201","Under-five mortality rate","SH_DYN_IMRTN","+","Number of infant deaths","MDG_LAC_CAR","GRD","Grenada","","","True","Annual","Not available","under 1 year old","Total (national level)","Both sexes or no breakdown by sex","","Number","Units","","","","","","","","","","","","","","","","","","","","","30.00","11, 44","29.00","12, 44","27.00","13, 44","25.00","14, 44","23.00","15, 44","22.00","16, 44","23.00","17, 44","23.00","18, 44","24.00","19, 44","25.00","20, 44","26.00","21, 44","25.00","22, 44","25.00","23, 44","24.00","24, 44","23.00","25, 44","21.00","26, 44","","","",""
"3","3.2","3.2.1","C030201","Under-five mortality rate","SH_DYN_MORT","SD","Under-five mortality rate","MDG_LAC_CAR","GRD","Grenada","","","True","Annual","Not available","under 5 years old","Total (national level)","Both sexes or no breakdown by sex","","Per 1,000 live births","Units","","","","","","","","","","","","","","","","","","","","","16.00","11, 44","15.60","12, 44","15.20","13, 44","14.90","14, 44","14.50","15, 44","14.20","16, 44","14.00","17, 44","13.70","18, 44","13.50","19, 44","13.40","20, 44","13.20","21, 44","13.00","22, 44","12.70","23, 44","12.50","24, 44","12.20","25, 44","11.80","26, 44","","","",""
"3","3.2","3.2.1","C030201","Under-five mortality rate","SH_DYN_MORTN","+","Number of under-five deaths","MDG_LAC_CAR","GRD","Grenada","","","True","Annual","Not available","under 5 years old","Total (national level)","Both sexes or no breakdown by sex","","Number","Units","","","","","","","","","","","","","","","","","","","","","35.00","11, 44","34.00","12, 44","31.00","13, 44","29.00","14, 44","27.00","15, 44","26.00","16, 44","26.00","17, 44","26.00","18, 44","27.00","19, 44","28.00","20, 44","28.00","21, 44","28.00","22, 44","27.00","23, 44","26.00","24, 44","25.00","25, 44","24.00","26, 44","","","",""
"3","3.2","3.2.2","C030202","Neonatal mortality rate","SH_DYN_NMRT","SD","Neonatal mortality rate","MDG_LAC_CAR","GRD","Grenada","","","True","Annual","Not available","under 1 month old","Total (national level)","Both sexes or no breakdown by sex","","Per 1,000 live births","Units","","","","","","","","","","","","","","","","","","","","","7.70","11, 44","7.60","12, 44","7.50","13, 44","7.50","14, 44","7.40","15, 44","7.30","16, 44","7.20","17, 44","7.10","18, 44","7.00","19, 44","6.90","20, 44","6.80","21, 44","6.70","22, 44","6.50","23, 44","6.40","24, 44","6.20","25, 44","6.00","26, 44","","","",""
"3","3.2","3.2.2","C030202","Neonatal mortality rate","SH_DYN_NMRTN","+","Number of neonatal deaths","MDG_LAC_CAR","GRD","Grenada","","","True","Annual","Not available","under 1 month old","Total (national level)","Both sexes or no breakdown by sex","","Number","Units","","","","","","","","","","","","","","","","","","","","","17.00","11, 44","16.00","12, 44","16.00","13, 44","15.00","14, 44","14.00","15, 44","13.00","16, 44","13.00","17, 44","14.00","18, 44","14.00","19, 44","14.00","20, 44","15.00","21, 44","14.00","22, 44","14.00","23, 44","13.00","24, 44","13.00","25, 44","12.00","26, 44","","","",""
"3","3.3","3.3.2","C030302","Tuberculosis incidence per 100,000 population","SH_TBS_INCD","SD","Tuberculosis incidence per 100,000 population","MDG_LAC_CAR","GRD","Grenada","","","True","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Both sexes or no breakdown by sex","","Per 100,000 population","Units","","","","","","","","","","","","","","","","","","","","","0.00","E, 11, 45, 114","0.56","E, 12, 45, 114","1.10","E, 13, 45, 114","2.20","E, 14, 45, 114","2.20","E, 15, 45, 114","1.70","E, 16, 45, 114","1.10","E, 17, 45, 114","3.30","E, 18, 45, 114","5.50","E, 19, 45, 114","5.50","E, 20, 45, 114","4.40","E, 21, 45, 114","2.20","E, 22, 45, 114","1.10","E, 23, 45, 114","0.55","E, 24, 45, 114","0.00","E, 25, 45, 114","5.40","E, 26, 45, 114","","","",""
"3","3.3","3.3.2","C030302","Tuberculosis incidence per 100,000 population","SH_TBS_INCD","SD","Tuberculosis incidence per 100,000 population","MDG_LAC_CAR","GRD","Grenada","","","True","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Both sexes or no breakdown by sex","Lower bound","Per 100,000 population","Units","","","","","","","","","","","","","","","","","","","","","","","0.48","E, 12, 45, 114","0.97","E, 13, 45, 114","1.90","E, 14, 45, 114","1.90","E, 15, 45, 114","1.40","E, 16, 45, 114","0.96","E, 17, 45, 114","2.90","E, 18, 45, 114","4.70","E, 19, 45, 114","4.70","E, 20, 45, 114","3.80","E, 21, 45, 114","1.90","E, 22, 45, 114","0.94","E, 23, 45, 114","0.47","E, 24, 45, 114","","","4.60","E, 26, 45, 114","","","",""
"3","3.3","3.3.2","C030302","Tuberculosis incidence per 100,000 population","SH_TBS_INCD","SD","Tuberculosis incidence per 100,000 population","MDG_LAC_CAR","GRD","Grenada","","","True","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Both sexes or no breakdown by sex","Upper bound","Per 100,000 population","Units","","","","","","","","","","","","","","","","","","","","","","","0.65","E, 12, 45, 114","1.30","E, 13, 45, 114","2.60","E, 14, 45, 114","2.60","E, 15, 45, 114","1.90","E, 16, 45, 114","1.30","E, 17, 45, 114","3.80","E, 18, 45, 114","6.40","E, 19, 45, 114","6.40","E, 20, 45, 114","5.10","E, 21, 45, 114","2.50","E, 22, 45, 114","1.30","E, 23, 45, 114","0.63","E, 24, 45, 114","","","6.20","E, 26, 45, 114","","","",""
"3","3.3","3.3.5","C030305","Number of people requiring interventions against neglected tropical diseases","SH_TRP_INTVN","SD","Number of people requiring interventions against neglected tropical diseases","MDG_LAC_CAR","GRD","Grenada","","","True","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Both sexes or no breakdown by sex","","Number","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","878.00","CA, 21, 46, 115","873.00","CA, 22, 46, 115","896.00","CA, 23, 46, 115","156.00","CA, 24, 46, 115","39.00","CA, 25, 46, 115","11.00","CA, 26, 46, 115","","","",""
"3","3.4","3.4.1","C030401","Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease","SH_DTH_CANCER","+","Number of deaths attributed to cancer","MDG_LAC_CAR","GRD","Grenada","","","True","Annual","Not available","30 to exact 70 years old","Total (national level)","Both sexes or no breakdown by sex","","Number","Thousands","","","","","","","","","","","","","","","","","","","","","0.06","CA, 11, 47","","","","","","","","","0.06","CA, 16, 47","","","","","","","","","0.06","CA, 21, 47","","","","","","","","","0.08","CA, 26, 47","","","",""
"3","3.4","3.4.1","C030401","Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease","SH_DTH_CANCER","+","Number of deaths attributed to cancer","MDG_LAC_CAR","GRD","Grenada","","","True","Annual","Not available","30 to exact 70 years old","Total (national level)","Female","","Number","Thousands","","","","","","","","","","","","","","","","","","","","","0.03","CA, 11, 47","","","","","","","","","0.03","CA, 16, 47","","","","","","","","","0.03","CA, 21, 47","","","","","","","","","0.04","CA, 26, 47","","","",""
"3","3.4","3.4.1","C030401","Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease","SH_DTH_CANCER","+","Number of deaths attributed to cancer","MDG_LAC_CAR","GRD","Grenada","","","True","Annual","Not available","30 to exact 70 years old","Total (national level)","Male","","Number","Thousands","","","","","","","","","","","","","","","","","","","","","0.03","CA, 11, 47","","","","","","","","","0.03","CA, 16, 47","","","","","","","","","0.03","CA, 21, 47","","","","","","","","","0.04","CA, 26, 47","","","",""
"3","3.4","3.4.1","C030401","Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease","SH_DTH_CARDIO","+","Number of deaths attributed to cardiovascular disease","MDG_LAC_CAR","GRD","Grenada","","","True","Annual","Not available","30 to exact 70 years old","Total (national level)","Male","","Number","Thousands","","","","","","","","","","","","","","","","","","","","","0.04","CA, 11, 47","","","","","","","","","0.05","CA, 16, 47","","","","","","","","","0.05","CA, 21, 47","","","","","","","","","0.06","CA, 26, 47","","","",""
"3","3.4","3.4.1","C030401","Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease","SH_DTH_CARDIO","+","Number of deaths attributed to cardiovascular disease","MDG_LAC_CAR","GRD","Grenada","","","True","Annual","Not available","30 to exact 70 years old","Total (national level)","Female","","Number","Thousands","","","","","","","","","","","","","","","","","","","","","0.03","CA, 11, 47","","","","","","","","","0.03","CA, 16, 47","","","","","","","","","0.03","CA, 21, 47","","","","","","","","","0.03","CA, 26, 47","","","",""
"3","3.4","3.4.1","C030401","Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease","SH_DTH_CARDIO","+","Number of deaths attributed to cardiovascular disease","MDG_LAC_CAR","GRD","Grenada","","","True","Annual","Not available","30 to exact 70 years old","Total (national level)","Both sexes or no breakdown by sex","","Number","Thousands","","","","","","","","","","","","","","","","","","","","","0.08","CA, 11, 47","","","","","","","","","0.08","CA, 16, 47","","","","","","","","","0.08","CA, 21, 47","","","","","","","","","0.09","CA, 26, 47","","","",""
"3","3.4","3.4.1","C030401","Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease","SH_DTH_CRESPD","+","Number of deaths attributed to chronic respiratory disease","MDG_LAC_CAR","GRD","Grenada","","","True","Annual","Not available","30 to exact 70 years old","Total (national level)","Both sexes or no breakdown by sex","","Number","Thousands","","","","","","","","","","","","","","","","","","","","","0.01","CA, 11, 47","","","","","","","","","0.01","CA, 16, 47","","","","","","","","","0.01","CA, 21, 47","","","","","","","","","0.01","CA, 26, 47","","","",""
"3","3.4","3.4.1","C030401","Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease","SH_DTH_CRESPD","+","Number of deaths attributed to chronic respiratory disease","MDG_LAC_CAR","GRD","Grenada","","","True","Annual","Not available","30 to exact 70 years old","Total (national level)","Female","","Number","Thousands","","","","","","","","","","","","","","","","","","","","","0.01","CA, 11, 47","","","","","","","","","0.00","CA, 16, 47","","","","","","","","","0.00","CA, 21, 47","","","","","","","","","0.00","CA, 26, 47","","","",""
"3","3.4","3.4.1","C030401","Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease","SH_DTH_CRESPD","+","Number of deaths attributed to chronic respiratory disease","MDG_LAC_CAR","GRD","Grenada","","","True","Annual","Not available","30 to exact 70 years old","Total (national level)","Male","","Number","Thousands","","","","","","","","","","","","","","","","","","","","","0.01","CA, 11, 47","","","","","","","","","0.01","CA, 16, 47","","","","","","","","","0.01","CA, 21, 47","","","","","","","","","0.01","CA, 26, 47","","","",""
"3","3.4","3.4.1","C030401","Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease","SH_DTH_DIABTS","+","Number of deaths attributed to diabetes","MDG_LAC_CAR","GRD","Grenada","","","True","Annual","Not available","30 to exact 70 years old","Total (national level)","Male","","Number","Thousands","","","","","","","","","","","","","","","","","","","","","0.01","CA, 11, 47","","","","","","","","","0.01","CA, 16, 47","","","","","","","","","0.01","CA, 21, 47","","","","","","","","","0.02","CA, 26, 47","","","",""
"3","3.4","3.4.1","C030401","Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease","SH_DTH_DIABTS","+","Number of deaths attributed to diabetes","MDG_LAC_CAR","GRD","Grenada","","","True","Annual","Not available","30 to exact 70 years old","Total (national level)","Female","","Number","Thousands","","","","","","","","","","","","","","","","","","","","","0.01","CA, 11, 47","","","","","","","","","0.01","CA, 16, 47","","","","","","","","","0.02","CA, 21, 47","","","","","","","","","0.01","CA, 26, 47","","","",""
"3","3.4","3.4.1","C030401","Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease","SH_DTH_DIABTS","+","Number of deaths attributed to diabetes","MDG_LAC_CAR","GRD","Grenada","","","True","Annual","Not available","30 to exact 70 years old","Total (national level)","Both sexes or no breakdown by sex","","Number","Thousands","","","","","","","","","","","","","","","","","","","","","0.02","CA, 11, 47","","","","","","","","","0.02","CA, 16, 47","","","","","","","","","0.03","CA, 21, 47","","","","","","","","","0.03","CA, 26, 47","","","",""
"3","3.4","3.4.1","C030401","Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease","SH_DTH_NCOM","SD","Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease","MDG_LAC_CAR","GRD","Grenada","","","True","Annual","Not available","30 to exact 70 years old","Total (national level)","Both sexes or no breakdown by sex","","Probability","Units","","","","","","","","","","","","","","","","","","","","","26.90","CA, 11, 47","","","","","","","","","25.53","CA, 16, 47","","","","","","","","","24.64","CA, 21, 47","","","","","","","","","25.27","CA, 26, 47","","","",""
"3","3.4","3.4.1","C030401","Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease","SH_DTH_NCOM","SD","Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease","MDG_LAC_CAR","GRD","Grenada","","","True","Annual","Not available","30 to exact 70 years old","Total (national level)","Female","","Probability","Units","","","","","","","","","","","","","","","","","","","","","23.65","CA, 11, 47","","","","","","","","","21.89","CA, 16, 47","","","","","","","","","20.71","CA, 21, 47","","","","","","","","","21.16","CA, 26, 47","","","",""
"3","3.4","3.4.1","C030401","Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease","SH_DTH_NCOM","SD","Mortality rate attributed to cardiovascular disease, cancer, diabetes or chronic respiratory disease","MDG_LAC_CAR","GRD","Grenada","","","True","Annual","Not available","30 to exact 70 years old","Total (national level)","Male","","Probability","Units","","","","","","","","","","","","","","","","","","","","","30.62","CA, 11, 47","","","","","","","","","29.59","CA, 16, 47","","","","","","","","","28.89","CA, 21, 47","","","","","","","","","29.34","CA, 26, 47","","","",""
"3","3.4","3.4.2","C030402","Suicide mortality rate","SH_STA_SCIDE","SD","Suicide mortality rate","MDG_LAC_CAR","GRD","Grenada","","","True","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Both sexes or no breakdown by sex","","Per 100,000 population","Units","","","","","","","","","","","","","","","","","","","","","1.65","CA, 11, 49","","","","","","","","","2.54","CA, 16, 49","","","","","","","","","0.61","CA, 21, 49","","","","","","","","","0.48","CA, 26, 49","","","",""
"3","3.4","3.4.2","C030402","Suicide mortality rate","SH_STA_SCIDE","SD","Suicide mortality rate","MDG_LAC_CAR","GRD","Grenada","","","True","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Male","","Per 100,000 population","Units","","","","","","","","","","","","","","","","","","","","","2.74","CA, 11, 49","","","","","","","","","4.55","CA, 16, 49","","","","","","","","","1.22","CA, 21, 49","","","","","","","","","0.00","CA, 26, 49","","","",""
"3","3.4","3.4.2","C030402","Suicide mortality rate","SH_STA_SCIDE","SD","Suicide mortality rate","MDG_LAC_CAR","GRD","Grenada","","","True","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Female","","Per 100,000 population","Units","","","","","","","","","","","","","","","","","","","","","0.59","CA, 11, 49","","","","","","","","","0.56","CA, 16, 49","","","","","","","","","0.00","CA, 21, 49","","","","","","","","","0.97","CA, 26, 49","","","",""
"3","3.4","3.4.2","C030402","Suicide mortality rate","SH_STA_SCIDEN","+","Number of deaths attributed to suicide","MDG_LAC_CAR","GRD","Grenada","","","True","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Female","","Number","Thousands","","","","","","","","","","","","","","","","","","","","","0.00","CA, 11, 48","","","","","","","","","0.00","CA, 16, 48","","","","","","","","","0.00","CA, 21, 48","","","","","","","","","0.00","CA, 26, 48","","","",""
"3","3.4","3.4.2","C030402","Suicide mortality rate","SH_STA_SCIDEN","+","Number of deaths attributed to suicide","MDG_LAC_CAR","GRD","Grenada","","","True","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Male","","Number","Thousands","","","","","","","","","","","","","","","","","","","","","0.00","CA, 11, 48","","","","","","","","","0.00","CA, 16, 48","","","","","","","","","0.00","CA, 21, 48","","","","","","","","","0.00","CA, 26, 48","","","",""
"3","3.4","3.4.2","C030402","Suicide mortality rate","SH_STA_SCIDEN","+","Number of deaths attributed to suicide","MDG_LAC_CAR","GRD","Grenada","","","True","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Both sexes or no breakdown by sex","","Number","Thousands","","","","","","","","","","","","","","","","","","","","","0.00","CA, 11, 48","","","","","","","","","0.00","CA, 16, 48","","","","","","","","","0.00","CA, 21, 48","","","","","","","","","0.00","CA, 26, 48","","","",""
"3","3.5","3.5.2","C030502","Harmful use of alcohol, defined according to the national context as alcohol per capita consumption (aged 15 years and older) within a calendar year in litres of pure alcohol","SH_ALC_CONSPT","SD","Alcohol per capita consumption (aged 15 years and older) within a calendar year in litres of pure alcohol","MDG_LAC_CAR","GRD","Grenada","","","True","Annual","Not available","15 years old and over","Total (national level)","Both sexes or no breakdown by sex","","Litres pure alcohol","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.10","E, 27, 50","",""
"3","3.6","3.6.1","C030601","Death rate due to road traffic injuries","SH_STA_TRAF","SD","Death rate due to road traffic injuries","MDG_LAC_CAR","GRD","Grenada","","","True","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Both sexes or no breakdown by sex","","Per 100,000 population","Units","","","","","","","","","","","","","","","","","","","","","4.90","E, 11, 51","6.90","E, 12, 51","7.80","E, 13, 51","2.00","E, 14, 51","1.90","E, 15, 51","12.60","E, 16, 51","15.50","E, 17, 51","7.70","E, 18, 51","11.50","E, 19, 51","3.80","E, 20, 51","5.70","E, 21, 51","8.60","E, 22, 51","4.70","E, 23, 51","5.70","E, 24, 51","","","","","","","",""
"3","3.7","3.7.2","C030702","Adolescent birth rate (aged 10-14 years; aged 15-19 years) per 1,000 women in that age group","SP_DYN_ADKL","SD","Adolescent birth rate per 1,000 adolescent women aged 15-19","MDG_LAC_CAR","GRD","Grenada","","","True","Annual","Not available","15 to 19 years old","Total (national level)","Female","","Per 1,000 population","Units","","","","","","","","","","","","","","","","","","","","","53.09","CA, 11, 52","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3","3.9","3.9.1","C030901","Mortality rate attributed to household and ambient air pollution","SH_AAP_ASMORT","SD","Mortality rate attributed to household and ambient air pollution","MDG_LAC_CAR","GRD","Grenada","","","True","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Both sexes or no breakdown by sex","","Per 100,000 population","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","22.66","E, 23, 53","","","","","","","","","",""
"3","3.9","3.9.1","C030901","Mortality rate attributed to household and ambient air pollution","SH_AAP_MORT","SD","Mortality rate attributed to household and ambient air pollution","MDG_LAC_CAR","GRD","Grenada","","","True","Annual","Not available","All age ranges or no breakdown by age","Total (national level)","Both sexes or no breakdown by sex","","Per 100,000 population","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20.76","E, 23, 53","","","","","","","","","",""
